39.62903	-79.95974
39.62877	-79.95994
39.62873	-79.95995
39.62842	-79.95992
39.62816	-79.95977
39.62804	-79.95987
39.62788	-79.95998
39.62664	-79.96072
39.62641	-79.96084
39.62631	-79.96091
39.62595	-79.96122
39.62523	-79.96190
39.62407	-79.96307
39.62405	-79.96310
39.62364	-79.96342
39.62357	-79.96358
39.62348	-79.96371
39.62235	-79.96483
39.61806	-79.96859
39.61784	-79.96873
39.61680	-79.96926
39.61644	-79.96938
39.61606	-79.96948
39.61608	-79.96961
39.61606	-79.96968
39.61604	-79.96971
39.61601	-79.96973
39.61539	-79.96997
39.61524	-79.97000
39.61480	-79.97002
39.61465	-79.96998
39.61333	-79.97004
39.61320	-79.96995
39.61256	-79.96997
39.61210	-79.97000
39.61193	-79.97001
39.61187	-79.96999
39.61183	-79.96997
39.61179	-79.96990
39.61176	-79.96972
39.61176	-79.96963
39.61039	-79.96962
39.60970	-79.96958
39.60873	-79.96958
39.60846	-79.96957
39.60822	-79.96954
39.60781	-79.96946
39.60753	-79.96936
39.60723	-79.96922
39.60702	-79.96910
39.60668	-79.96887
39.60645	-79.96868
39.60611	-79.96834
39.60586	-79.96804
39.60500	-79.96683
39.60450	-79.96607
39.60428	-79.96577
39.60421	-79.96570
39.60411	-79.96557
39.60401	-79.96548
39.60383	-79.96533
39.60370	-79.96525
39.60335	-79.96499
39.60229	-79.96393
39.60207	-79.96372
39.60196	-79.96357
39.60190	-79.96352
39.60169	-79.96342
39.60141	-79.96326
39.60109	-79.96304
39.60066	-79.96269
39.60051	-79.96260
39.60011	-79.96240
39.59987	-79.96227
39.59892	-79.96162
39.59799	-79.96106
39.59753	-79.96082
39.59733	-79.96075
39.59706	-79.96063
39.59692	-79.96054
39.59682	-79.96046
39.59671	-79.96035
39.59648	-79.96005
39.59635	-79.95984
39.59619	-79.95953
39.59612	-79.95936
39.59571	-79.95788
39.59559	-79.95748
39.59532	-79.95690
39.59476	-79.95590
39.59424	-79.95489
39.59391	-79.95426
39.59368	-79.95394
39.59356	-79.95382
39.59347	-79.95374
39.59325	-79.95362
39.59290	-79.95353
39.59266	-79.95352
39.59247	-79.95354
39.59221	-79.95361
39.59208	-79.95367
39.59196	-79.95374
39.59183	-79.95384
39.59141	-79.95424
39.59121	-79.95451
39.59112	-79.95461
39.59101	-79.95471
39.59073	-79.95492
39.59058	-79.95502
39.59021	-79.95520
39.58998	-79.95528
39.58975	-79.95532
39.58953	-79.95534
39.58897	-79.95530
39.58757	-79.95491
39.58744	-79.95530
39.58736	-79.95543
39.58727	-79.95552
39.58706	-79.95569
39.58684	-79.95591
39.58672	-79.95619
39.58660	-79.95677
39.58660	-79.95716
39.58661	-79.95739
39.58659	-79.95862
39.58652	-79.96128
39.58652	-79.96155
39.58654	-79.96171
39.58666	-79.96231
39.58676	-79.96273
39.58681	-79.96313
39.58681	-79.96325
39.58674	-79.96363
39.58657	-79.96491
39.58647	-79.96573
39.58645	-79.96589
39.58664	-79.96442
39.58668	-79.96402
39.58681	-79.96325
39.58681	-79.96313
39.58676	-79.96273
39.58654	-79.96171
39.58652	-79.96155
39.58661	-79.95761
39.58660	-79.95716
39.58660	-79.95677
39.58672	-79.95619
39.58684	-79.95591
39.58706	-79.95569
39.58727	-79.95552
39.58736	-79.95543
39.58744	-79.95530
39.58757	-79.95491
39.58605	-79.95452
39.58551	-79.95434
39.58541	-79.95432
39.58219	-79.95337
39.58153	-79.95321
39.58064	-79.95292
39.58033	-79.95280
39.58018	-79.95285
39.58007	-79.95292
39.57991	-79.95306
39.57984	-79.95350
39.57984	-79.95391
39.57985	-79.95404
39.57992	-79.95440
39.57998	-79.95461
39.58004	-79.95476
39.58017	-79.95499
39.58028	-79.95515
39.58031	-79.95518
39.58109	-79.95628
39.58123	-79.95648
39.58139	-79.95676
39.58160	-79.95728
39.57953	-79.96018
39.57898	-79.96069
39.57843	-79.96005
39.57898	-79.96069
39.57953	-79.96018
39.58084	-79.95838
39.58160	-79.95728
39.58139	-79.95676
39.58123	-79.95648
39.58031	-79.95518
39.58028	-79.95515
39.58017	-79.95499
39.58004	-79.95476
39.57998	-79.95461
39.57987	-79.95416
39.57984	-79.95391
39.57984	-79.95350
39.57987	-79.95335
39.57991	-79.95306
39.57996	-79.95289
39.58003	-79.95255
39.58084	-79.95283
39.58403	-79.95377
39.58411	-79.95379
39.58420	-79.95383
39.58478	-79.95400
39.58543	-79.95420
39.58571	-79.95426
39.58722	-79.95468
39.58788	-79.95485
39.58880	-79.95510
39.58904	-79.95516
39.58941	-79.95520
39.58957	-79.95520
39.58986	-79.95517
39.59007	-79.95512
39.59027	-79.95505
39.59073	-79.95480
39.59086	-79.95470
39.59129	-79.95431
39.59141	-79.95424
39.59183	-79.95384
39.59196	-79.95374
39.59208	-79.95367
39.59221	-79.95361
39.59247	-79.95354
39.59266	-79.95352
39.59290	-79.95353
39.59312	-79.95358
39.59325	-79.95362
39.59347	-79.95374
39.59368	-79.95394
39.59391	-79.95426
39.59476	-79.95590
39.59532	-79.95690
39.59553	-79.95734
39.59559	-79.95748
39.59612	-79.95936
39.59619	-79.95953
39.59635	-79.95984
39.59648	-79.96005
39.59671	-79.96035
39.59682	-79.96046
39.59692	-79.96054
39.59706	-79.96063
39.59733	-79.96075
39.59753	-79.96082
39.59774	-79.96092
39.59857	-79.96142
39.59892	-79.96162
39.59954	-79.96204
39.59987	-79.96227
39.60051	-79.96260
39.60066	-79.96269
39.60109	-79.96304
39.60141	-79.96326
39.60169	-79.96342
39.60190	-79.96352
39.60196	-79.96357
39.60217	-79.96370
39.60287	-79.96437
39.60312	-79.96464
39.60339	-79.96490
39.60402	-79.96536
39.60420	-79.96552
39.60446	-79.96583
39.60455	-79.96594
39.60473	-79.96621
39.60510	-79.96675
39.60523	-79.96697
39.60612	-79.96820
39.60636	-79.96846
39.60646	-79.96856
39.60682	-79.96885
39.60727	-79.96913
39.60758	-79.96927
39.60771	-79.96932
39.60806	-79.96940
39.60850	-79.96946
39.61116	-79.96952
39.61219	-79.96950
39.61341	-79.96948
39.61423	-79.96949
39.61548	-79.96945
39.61568	-79.96943
39.61605	-79.96936
39.61660	-79.96918
39.61700	-79.96901
39.61766	-79.96866
39.61793	-79.96849
39.61814	-79.96833
39.62194	-79.96501
39.62228	-79.96471
39.62352	-79.96349
39.62364	-79.96342
39.62405	-79.96310
39.62407	-79.96307
39.62523	-79.96190
39.62595	-79.96122
39.62631	-79.96091
39.62641	-79.96084
39.62664	-79.96072
39.62804	-79.95987
39.62816	-79.95977
39.62842	-79.95992
39.62873	-79.95995
39.62877	-79.95994
39.62903	-79.95974
39.62877	-79.95994
39.62873	-79.95995
39.62842	-79.95992
39.62816	-79.95977
39.62869	-79.95936
39.62976	-79.95842
39.63105	-79.96049
39.63134	-79.96092
39.63152	-79.96117
39.63162	-79.96125
39.63162	-79.96126
39.63178	-79.96129
39.63200	-79.96129
39.63262	-79.96121
39.63280	-79.96121
39.63339	-79.96128
39.63366	-79.96134
39.63378	-79.9614
39.63384	-79.96147
39.63385	-79.96164
39.63383	-79.96177
39.63367	-79.96222
39.63349	-79.96279
39.63348	-79.96285
39.63346	-79.96291
39.63346	-79.96296
39.63345	-79.96302
39.63345	-79.96317
39.63352	-79.96407
39.63354	-79.96429
39.63355	-79.96576
39.63355	-79.96662
39.63358	-79.96686
39.63368	-79.96719
39.63450	-79.96938
39.63460	-79.96964
39.63466	-79.96987
39.63468	-79.97004
39.63467	-79.97037
39.63464	-79.97046
39.63463	-79.97051
39.63459	-79.97060
39.63444	-79.97085
39.63439	-79.97091
39.63428	-79.97100
39.63422	-79.97104
39.63401	-79.97111
39.63305	-79.97132
39.63290	-79.97139
39.63276	-79.97148
39.63262	-79.97163
39.63246	-79.97201
39.63244	-79.97209
39.63243	-79.97229
39.63245	-79.97250
39.63259	-79.97313
39.63260	-79.97320
39.63260	-79.97338
39.63261	-79.97348
39.63260	-79.97355
39.63260	-79.97366
39.63233	-79.97488
39.63233	-79.97537
39.63088	-79.97667
39.63074	-79.97680
39.63134	-79.97626
39.63183	-79.97580
39.63233	-79.97537
39.63242	-79.97644
39.63246	-79.97669
39.63268	-79.97760
39.63275	-79.97782
39.63338	-79.97941
39.63347	-79.97973
39.63347	-79.97978
39.63348	-79.97984
39.63348	-79.97998
39.63339	-79.98072
39.63333	-79.98095
39.63332	-79.98103
39.63330	-79.98109
39.63327	-79.98115
39.63325	-79.98121
39.63319	-79.98133
39.63301	-79.98162
39.63247	-79.98246
39.63229	-79.98271
39.63195	-79.98311
39.63136	-79.98387
39.63121	-79.98409
39.63088	-79.98467
39.63009	-79.98620
39.62989	-79.98655
39.62968	-79.98683
39.62961	-79.98701
39.62958	-79.98704
39.62928	-79.98731
39.62858	-79.98778
39.62705	-79.98870
39.62622	-79.98921
39.62590	-79.98937
39.62564	-79.98948
39.62530	-79.98959
39.62512	-79.98983
39.62506	-79.98994
39.62502	-79.99008
39.62500	-79.99024
39.62499	-79.99031
39.62498	-79.99064
39.62565	-79.99196
39.62607	-79.99270
39.62769	-79.99512
39.62823	-79.99560
39.62842	-79.99574
39.62864	-79.99598
39.62962	-79.99735
39.62970	-79.99751
39.62976	-79.99769
39.62980	-79.99787
39.62981	-79.99821
39.62984	-79.99846
39.62988	-79.99865
39.63030	-79.99989
39.63034	-80.00006
39.63048	-80.00149
39.63034	-80.00006
39.63032	-79.99996
39.63002	-79.99909
39.62988	-79.99865
39.62984	-79.99846
39.62981	-79.99821
39.62935	-79.99846
39.62936	-79.99889
39.62935	-79.99903
39.62915	-79.99972
39.62901	-80.00002
39.62895	-80.00008
39.62882	-80.00016
39.62862	-80.00022
39.62828	-80.00027
39.62809	-80.00027
39.62790	-80.00026
39.62754	-80.00021
39.62737	-80.00019
39.62684	-80.00019
39.62718	-79.99922
39.62721	-79.99919
39.62724	-79.99919
39.62778	-79.99954
39.62785	-79.99957
39.62787	-79.99956
39.62803	-79.99955
39.62814	-79.99962
39.62823	-79.99966
39.62871	-79.99994
39.62886	-80.00002
39.62917	-79.99908
39.62822	-79.99851
39.62820	-79.99848
39.62818	-79.99842
39.62818	-79.99838
39.62820	-79.99829
39.62820	-79.99827
39.62840	-79.99772
39.62826	-79.99756
39.62813	-79.99746
