39.62903	-79.95974
39.62877	-79.95994
39.62873	-79.95995
39.62842	-79.95992
39.62816	-79.95977
39.62828	-79.95968
39.62869	-79.95936
39.62882	-79.95924
39.62922	-79.95889
39.62939	-79.95874
39.62971	-79.95847
39.62946	-79.95801
39.62925	-79.95761
39.62950	-79.95738
39.62953	-79.95735
39.62973	-79.95719
39.62977	-79.95715
39.62994	-79.95700
39.63002	-79.95693
39.63021	-79.95677
39.63041	-79.95713
39.63046	-79.95722
39.63067	-79.95761
39.63059	-79.95769
39.63058	-79.95770
39.63029	-79.95795
39.63017	-79.95807
39.62976	-79.95842
39.62981	-79.95851
39.62994	-79.95873
39.63015	-79.95906
39.63027	-79.95925
39.63038	-79.95943
39.63041	-79.95947
39.63066	-79.95986
39.63091	-79.96027
39.63105	-79.96049
39.63125	-79.96078
39.63134	-79.96092
39.63149	-79.96113
39.63152	-79.96117
39.63162	-79.96125
39.63162	-79.96126
39.63178	-79.96129
39.63200	-79.96129
39.63213	-79.96127
39.63226	-79.96125
39.63251	-79.96122
39.63262	-79.96121
39.63280	-79.96121
39.63290	-79.96122
39.63295	-79.96123
39.63309	-79.96124
39.63328	-79.96127
39.63339	-79.96128
39.63358	-79.96132
39.63362	-79.96133
39.63366	-79.96134
39.63370	-79.96136
39.63374	-79.96138
39.63378	-79.96140
39.63381	-79.96143
39.63384	-79.96147
39.63385	-79.96157
39.63385	-79.96164
39.63384	-79.96170
39.63383	-79.96177
39.63377	-79.96196
39.63367	-79.96222
39.63362	-79.96239
39.63359	-79.96249
39.63353	-79.96266
39.63349	-79.96279
39.63348	-79.96285
39.63346	-79.96291
39.63346	-79.96296
39.63345	-79.96302
39.63345	-79.96309
39.63345	-79.96317
39.63346	-79.96327
39.63347	-79.96339
39.63348	-79.96355
39.63352	-79.96407
39.63354	-79.96429
39.63355	-79.96459
39.63356	-79.96504
39.63356	-79.96541
39.63355	-79.96576
39.63355	-79.96599
39.63355	-79.96621
39.63355	-79.96649
39.63355	-79.96662
39.63356	-79.96669
39.63357	-79.96678
39.63358	-79.96686
39.63360	-79.96694
39.63368	-79.96719
39.63392	-79.96783
39.63397	-79.96796
39.63408	-79.96824
39.63416	-79.96848
39.63427	-79.96877
39.63450	-79.96938
39.63460	-79.96964
39.63466	-79.96987
39.63474	-79.96995
39.63475	-79.96998
39.63477	-79.97001
39.63493	-79.97029
39.63500	-79.97041
39.63509	-79.97058
39.63531	-79.97102
39.63554	-79.97150
39.63570	-79.97181
39.63584	-79.97211
39.63599	-79.97242
39.63626	-79.97299
39.63631	-79.97305
39.63635	-79.97310
39.63654	-79.97326
39.63701	-79.97359
39.63724	-79.97375
39.63742	-79.97388
39.63752	-79.97396
39.63757	-79.97401
39.63762	-79.97407
39.63764	-79.97411
39.63767	-79.97415
39.63769	-79.97420
39.63773	-79.97438
39.63775	-79.97448
39.63777	-79.97466
39.63781	-79.97509
39.63783	-79.97540
39.63792	-79.97647
39.63795	-79.97684
39.63796	-79.97690
39.63797	-79.97696
39.63799	-79.97705
39.63805	-79.97724
39.63815	-79.97747
39.63817	-79.97752
39.63831	-79.97778
39.63848	-79.97811
39.63878	-79.97870
39.63885	-79.97886
39.63905	-79.97923
39.63924	-79.97960
39.63943	-79.98005
39.63953	-79.98030
39.63965	-79.98063
39.63972	-79.98085
39.63979	-79.98096
39.63982	-79.98102
39.63986	-79.98107
39.63989	-79.98112
39.63995	-79.98118
39.64000	-79.98122
39.64012	-79.98131
39.64029	-79.98140
39.64059	-79.98160
39.64068	-79.98166
39.64086	-79.98177
39.64120	-79.98200
39.64130	-79.98207
39.64153	-79.98222
39.64161	-79.98227
39.64170	-79.98233
39.64180	-79.98240
39.64201	-79.98253
39.64219	-79.98266
39.64229	-79.98274
39.64238	-79.98283
39.64245	-79.98291
39.64253	-79.98301
39.64258	-79.98310
39.64263	-79.98317
39.64267	-79.98325
39.64271	-79.98334
39.64274	-79.98342
39.64278	-79.98355
39.64281	-79.98368
39.64283	-79.98382
39.64290	-79.98413
39.64295	-79.98436
39.64297	-79.98446
39.64300	-79.98456
39.64301	-79.98459
39.64304	-79.98466
39.64312	-79.98478
39.64320	-79.98486
39.64343	-79.98508
39.64368	-79.98530
39.64386	-79.98545
39.64428	-79.98581
39.64470	-79.98617
39.64483	-79.98628
39.64504	-79.98646
39.64510	-79.98650
39.64535	-79.98672
39.64555	-79.98690
39.64602	-79.98729
39.64638	-79.98757
39.64652	-79.98769
39.64678	-79.98795
39.64690	-79.98808
39.64740	-79.98877
39.64766	-79.98909
39.64821	-79.98982
39.64862	-79.99035
39.64910	-79.99093
39.64934	-79.99120
39.64999	-79.99215
39.65056	-79.99281
39.65100	-79.99332
39.65136	-79.99368
39.65179	-79.99398
39.65189	-79.99405
39.65204	-79.99416
39.65210	-79.99419
39.65215	-79.99422
39.65228	-79.99428
39.65246	-79.99435
39.65260	-79.99439
39.65273	-79.99442
39.65286	-79.99444
39.65301	-79.99446
39.65310	-79.99447
39.65324	-79.99448
39.65329	-79.99448
39.65341	-79.99448
39.65356	-79.99449
39.65369	-79.99449
39.65398	-79.99450
39.65428	-79.99449
39.65445	-79.99448
39.65473	-79.99444
39.65524	-79.99440
39.65542	-79.99439
39.65574	-79.99437
39.65608	-79.99435
39.65641	-79.99431
39.65660	-79.99430
39.65720	-79.99428
39.65794	-79.99422
39.65847	-79.99418
39.65876	-79.99416
39.65890	-79.99413
39.65916	-79.99409
39.65936	-79.99405
39.65959	-79.99400
39.65981	-79.99396
39.66000	-79.99394
39.66009	-79.99391
39.66014	-79.99390
39.66020	-79.99388
39.66022	-79.99387
39.66026	-79.99384
39.66064	-79.99348
39.66075	-79.99359
39.66085	-79.99368
39.66093	-79.99372
39.66102	-79.99372
39.66109	-79.99374
39.66119	-79.99377
39.66129	-79.99384
39.66134	-79.99391
39.66140	-79.99395
39.66144	-79.99400
39.66149	-79.99405
39.66152	-79.99411
39.66155	-79.99420
39.66157	-79.99426
39.66159	-79.99432
39.66161	-79.99439
39.66162	-79.99447
39.66162	-79.99455
39.66162	-79.99464
39.66161	-79.99474
39.66160	-79.99484
39.66155	-79.99503
39.66151	-79.99518
39.66141	-79.99540
39.66135	-79.99549
39.66130	-79.99558
39.66127	-79.99568
39.66122	-79.99579
39.66119	-79.99587
39.66117	-79.99594
39.66115	-79.99603
39.66115	-79.99614
39.66115	-79.99624
39.66117	-79.99631
39.66119	-79.99642
39.66122	-79.99654
39.66125	-79.99665
39.66127	-79.99677
39.66130	-79.99694
39.66128	-79.99713
39.66126	-79.99728
39.66122	-79.99748
39.66117	-79.99775
39.66110	-79.99796
39.66104	-79.99816
39.66094	-79.99835
39.66083	-79.99851
39.66071	-79.99865
39.66060	-79.99880
39.66031	-79.99917
39.66023	-79.99930
39.66017	-79.99941
39.66013	-79.99950
39.66011	-79.99960
39.66009	-79.99969
39.66008	-79.99980
39.66009	-79.99991
39.66009	-79.99999
39.66010	-80.00004
39.66016	-80.00025
39.66018	-80.00031
39.66025	-80.00042
39.66030	-80.00047
39.66040	-80.00056
39.66069	-80.00074
39.66103	-80.00102
39.66108	-80.00106
39.66111	-80.00110
39.66116	-80.00116
39.66119	-80.00121
39.66122	-80.00126
39.66128	-80.00145
39.66133	-80.00164
39.66135	-80.00177
39.66138	-80.00196
39.66139	-80.00212
39.66140	-80.00230
39.66140	-80.00252
39.66139	-80.00287
39.66136	-80.00405
39.66136	-80.00414
39.66134	-80.00423
39.66132	-80.00435
39.66127	-80.00446
39.66122	-80.00459
39.66114	-80.00472
39.66110	-80.00478
39.66096	-80.00494
39.66090	-80.00502
39.66089	-80.00503
39.66083	-80.00510
39.66079	-80.00514
39.66074	-80.00516
39.66066	-80.00516
39.66060	-80.00519
39.66053	-80.00520
39.66047	-80.00520
39.66040	-80.00520
39.66031	-80.00520
39.66010	-80.00518
39.65979	-80.00516
39.65950	-80.00515
39.65935	-80.00515
39.65926	-80.00517
39.65900	-80.00525
39.65874	-80.00535
39.65863	-80.00540
39.65855	-80.00546
39.65847	-80.00555
39.65839	-80.00568
39.65835	-80.00576
39.65831	-80.00585
39.65827	-80.00600
39.65826	-80.00609
39.65825	-80.00624
39.65826	-80.00636
39.65827	-80.00649
39.65829	-80.00665
39.65832	-80.00680
39.65838	-80.00705
39.65846	-80.00726
39.65853	-80.00742
39.65859	-80.00754
39.65866	-80.00764
39.65876	-80.00777
39.65888	-80.00790
39.65906	-80.00812
39.65921	-80.00827
39.65929	-80.00835
39.65936	-80.00839
39.65942	-80.00842
39.65948	-80.00845
39.65956	-80.00848
39.65967	-80.00852
39.65982	-80.00856
39.66019	-80.00865
39.66082	-80.00872
39.66099	-80.00872
39.66130	-80.00874
39.66143	-80.00874
39.66149	-80.00873
39.66156	-80.00872
39.66171	-80.00864
39.66178	-80.00859
39.66180	-80.00855
39.66166	-80.00837
39.66130	-80.00777
39.66116	-80.00751
39.66100	-80.00717
39.66088	-80.00685
39.66081	-80.00663
39.66075	-80.00639
39.66074	-80.00634
39.66066	-80.00608
39.66058	-80.00567
39.66054	-80.00549
39.66051	-80.00533
39.66048	-80.00520
39.66045	-80.00506
39.66040	-80.00482
39.66018	-80.00382
39.66014	-80.00359
39.66008	-80.00327
39.65997	-80.00274
39.65983	-80.00195
39.65966	-80.00166
39.65963	-80.00159
39.65958	-80.00149
39.65949	-80.00134
39.65945	-80.00129
39.65929	-80.00118
39.65883	-80.00169
39.65865	-80.00191
39.65856	-80.00202
39.65845	-80.00218
39.65834	-80.00236
39.65830	-80.00242
39.65826	-80.00251
39.65820	-80.00262
39.65813	-80.00279
39.65800	-80.00306
39.65790	-80.00332
39.65765	-80.00392
39.65750	-80.00380
39.65680	-80.00332
39.65600	-80.00276
39.65590	-80.00272
39.65580	-80.00271
39.65564	-80.00272
39.65554	-80.00274
39.65546	-80.00276
39.65539	-80.00279
39.65530	-80.00287
39.65523	-80.00297
39.65521	-80.00300
39.65515	-80.00311
39.65508	-80.00327
39.65489	-80.00395
39.65483	-80.00415
39.65467	-80.00482
39.65466	-80.00488
39.65460	-80.00510
39.65458	-80.00518
39.65451	-80.00540
39.65440	-80.00563
39.65421	-80.00588
39.65409	-80.00597
39.65393	-80.00610
39.65350	-80.00625
39.65325	-80.00622
39.65304	-80.00616
